target_id	length	eff_length	est_counts	tpm
Montipora_capitata_HIv3___TS.g31918.t1	1149	1050	1	0.881621
Montipora_capitata_HIv3___RNAseq.g39902.t1	561	462	0	0
Montipora_capitata_HIv3___RNAseq.g22918.t1	1122	1023	0	0
Montipora_capitata_HIv3___RNAseq.g7985.t1	471	372	0	0
Montipora_capitata_HIv3___RNAseq.g36632.t1	513	414	0	0
Montipora_capitata_HIv3___RNAseq.g20158.t1	696	597	0	0
Montipora_capitata_HIv3___RNAseq.g27719.t1	4440	4341	14	2.98545
Montipora_capitata_HIv3___RNAseq.g34935.t1	1305	1206	3	2.30274
Montipora_capitata_HIv3___RNAseq.g14270.t1	435	336	2	5.51013
Montipora_capitata_HIv3___RNAseq.g4696.t1	678	579	1	1.59879
Montipora_capitata_HIv3___RNAseq.g31392.t1	528	429	0	0
Montipora_capitata_HIv3___TS.g23185.t1	1119	1020	8	7.2604
Montipora_capitata_HIv3___TS.g31891.t1	471	372	0	0
Montipora_capitata_HIv3___RNAseq.g33510.t1	468	369	0	0
Montipora_capitata_HIv3___RNAseq.g12425.t1	843	744	0	0
Montipora_capitata_HIv3___RNAseq.g14166.t1	1533	1434	0	0
Montipora_capitata_HIv3___RNAseq.g31093.t1	525	426	0	0
Montipora_capitata_HIv3___RNAseq.g25488.t1	309	210	0	0
Montipora_capitata_HIv3___TS.g13125.t1	288	189	0	0
Montipora_capitata_HIv3___RNAseq.g45067.t1	3717	3618	44	11.2578
Montipora_capitata_HIv3___RNAseq.g20977.t1	1938	1839	4	2.01349
Montipora_capitata_HIv3___RNAseq.g434.t1	276	177	2	10.4599
Montipora_capitata_HIv3___RNAseq.g9745.t1	1257	1158	0.00216181	0.00172814
Montipora_capitata_HIv3___RNAseq.g15081.t1	1344	1245	128	95.1725
Montipora_capitata_HIv3___RNAseq.g18563.t1	8352	8253	2	0.224331
Montipora_capitata_HIv3___RNAseq.g22042.t1	306	207	0	0
Montipora_capitata_HIv3___RNAseq.g7253.t1	705	606	0	0
Montipora_capitata_HIv3___RNAseq.g16619.t1	948	849	0	0
Montipora_capitata_HIv3___RNAseq.g41637.t1	927	828	52.6098	58.8176
Montipora_capitata_HIv3___RNAseq.4417_t	858	759	0	0
Montipora_capitata_HIv3___RNAseq.g21077.t2	2361	2262	1.52266	0.623132
Montipora_capitata_HIv3___RNAseq.g25875.t1	342	243	0	0
Montipora_capitata_HIv3___RNAseq.g27361.t1	354	255	0	0
Montipora_capitata_HIv3___RNAseq.g43448.t1	1242	1143	0	0
Montipora_capitata_HIv3___RNAseq.g39900.t1	1365	1266	9	6.58082
Montipora_capitata_HIv3___RNAseq.g25518.t1	261	162	0	0
Montipora_capitata_HIv3___RNAseq.g31203.t1	1266	1167	0	0
Montipora_capitata_HIv3___TS.g43108.t1	597	498	0	0
Montipora_capitata_HIv3___RNAseq.g33143.t2	1254	1155	3	2.40442
Montipora_capitata_HIv3___RNAseq.g12815.t1	441	342	1	2.70673
Montipora_capitata_HIv3___RNAseq.g41069.t1	234	135	0	0
Montipora_capitata_HIv3___RNAseq.g17611.t1	312	213	0	0
Montipora_capitata_HIv3___TS.g40614.t1b	2931	2832	0	0
Montipora_capitata_HIv3___TS.g40614.t1a	1209	1110	1.46245	1.21963
Montipora_capitata_HIv3___TS.g22013.t1	228	129	0	0
Montipora_capitata_HIv3___RNAseq.g34399.t1	264	165	0	0
Montipora_capitata_HIv3___RNAseq.g32547.t1	264	165	0	0
Montipora_capitata_HIv3___RNAseq.g20637.t1	1302	1203	0	0
Montipora_capitata_HIv3___RNAseq.g37259.t1	681	582	0	0
Montipora_capitata_HIv3___TS.g26668.t3	2349	2250	17	6.99419
Montipora_capitata_HIv3___TS.g25495.t1	1068	969	0	0
Montipora_capitata_HIv3___RNAseq.g43579.t1	207	108	0	0
Montipora_capitata_HIv3___TS.g48401.t1	13008	12909	24.7116	1.77206
Montipora_capitata_HIv3___RNAseq.g21536.t1	777	678	1	1.36534
Montipora_capitata_HIv3___RNAseq.g7647.t1	471	372	0	0
Montipora_capitata_HIv3___RNAseq.g16678.t1	396	297	0	0
Montipora_capitata_HIv3___RNAseq.g14272.t1	1083	984	0.25	0.235188
Montipora_capitata_HIv3___RNAseq.g36730.t1	867	768	0	0
Montipora_capitata_HIv3___RNAseq.g43702.t1	1377	1278	0	0
Montipora_capitata_HIv3___TS.g40966.t1	747	648	0	0
Montipora_capitata_HIv3___RNAseq.g41816.t1	1794	1695	0	0
Montipora_capitata_HIv3___TS.g17701.t1a	744	645	1	1.4352
Montipora_capitata_HIv3___RNAseq.g46163.t1	459	360	9	23.1425
Montipora_capitata_HIv3___RNAseq.g24161.t1	2163	2064	6	2.69099
