target_id	length	eff_length	est_counts	tpm
Montipora_capitata_HIv3___TS.g31918.t1	1149	1050	2	1.59672
Montipora_capitata_HIv3___RNAseq.g39902.t1	561	462	0	0
Montipora_capitata_HIv3___RNAseq.g22918.t1	1122	1023	0	0
Montipora_capitata_HIv3___RNAseq.g7985.t1	471	372	0	0
Montipora_capitata_HIv3___RNAseq.g36632.t1	513	414	0	0
Montipora_capitata_HIv3___RNAseq.g20158.t1	696	597	2	2.80831
Montipora_capitata_HIv3___RNAseq.g27719.t1	4440	4341	15	2.89661
Montipora_capitata_HIv3___RNAseq.g34935.t1	1305	1206	1	0.695091
Montipora_capitata_HIv3___RNAseq.g14270.t1	435	336	0	0
Montipora_capitata_HIv3___RNAseq.g4696.t1	678	579	3	4.34342
Montipora_capitata_HIv3___RNAseq.g31392.t1	528	429	0	0
Montipora_capitata_HIv3___TS.g23185.t1	1119	1020	14	11.5058
Montipora_capitata_HIv3___TS.g31891.t1	471	372	0	0
Montipora_capitata_HIv3___RNAseq.g33510.t1	468	369	0	0
Montipora_capitata_HIv3___RNAseq.g12425.t1	843	744	0	0
Montipora_capitata_HIv3___RNAseq.g14166.t1	1533	1434	0	0
Montipora_capitata_HIv3___RNAseq.g31093.t1	525	426	0	0
Montipora_capitata_HIv3___RNAseq.g25488.t1	309	210	0	0
Montipora_capitata_HIv3___TS.g13125.t1	288	189	0	0
Montipora_capitata_HIv3___RNAseq.g45067.t1	3717	3618	37	8.57279
Montipora_capitata_HIv3___RNAseq.g20977.t1	1938	1839	0	0
Montipora_capitata_HIv3___RNAseq.g434.t1	276	177	4	18.9442
Montipora_capitata_HIv3___RNAseq.g9745.t1	1257	1158	0	0
Montipora_capitata_HIv3___RNAseq.g15081.t1	1344	1245	159	107.057
Montipora_capitata_HIv3___RNAseq.g18563.t1	8352	8253	3	0.304718
Montipora_capitata_HIv3___RNAseq.g22042.t1	306	207	0	0
Montipora_capitata_HIv3___RNAseq.g7253.t1	705	606	0	0
Montipora_capitata_HIv3___RNAseq.g16619.t1	948	849	0	0
Montipora_capitata_HIv3___RNAseq.g41637.t1	927	828	35.8044	36.2489
Montipora_capitata_HIv3___RNAseq.4417_t	858	759	0	0
Montipora_capitata_HIv3___RNAseq.g21077.t2	2361	2262	6.57558	2.43686
Montipora_capitata_HIv3___RNAseq.g25875.t1	342	243	0	0
Montipora_capitata_HIv3___RNAseq.g27361.t1	354	255	1	3.28737
Montipora_capitata_HIv3___RNAseq.g43448.t1	1242	1143	0	0
Montipora_capitata_HIv3___RNAseq.g39900.t1	1365	1266	10	6.62148
Montipora_capitata_HIv3___RNAseq.g25518.t1	261	162	0	0
Montipora_capitata_HIv3___RNAseq.g31203.t1	1266	1167	0	0
Montipora_capitata_HIv3___TS.g43108.t1	597	498	0	0
Montipora_capitata_HIv3___RNAseq.g33143.t2	1254	1155	3	2.17735
Montipora_capitata_HIv3___RNAseq.g12815.t1	441	342	2	4.90222
Montipora_capitata_HIv3___RNAseq.g41069.t1	234	135	0	0
Montipora_capitata_HIv3___RNAseq.g17611.t1	312	213	0	0
Montipora_capitata_HIv3___TS.g40614.t1b	2931	2832	0	0
Montipora_capitata_HIv3___TS.g40614.t1a	1209	1110	0	0
Montipora_capitata_HIv3___TS.g22013.t1	228	129	0	0
