target_id	length	eff_length	est_counts	tpm
Montipora_capitata_HIv3___TS.g31918.t1	1149	1050	1	0.842776
Montipora_capitata_HIv3___RNAseq.g39902.t1	561	462	0	0
Montipora_capitata_HIv3___RNAseq.g22918.t1	1122	1023	0	0
Montipora_capitata_HIv3___RNAseq.g7985.t1	471	372	2.16393	5.14756
Montipora_capitata_HIv3___RNAseq.g36632.t1	513	414	0	0
Montipora_capitata_HIv3___RNAseq.g20158.t1	696	597	3	4.44681
Montipora_capitata_HIv3___RNAseq.g27719.t1	4440	4341	9	1.83465
Montipora_capitata_HIv3___RNAseq.g34935.t1	1305	1206	5	3.6688
Montipora_capitata_HIv3___RNAseq.g14270.t1	435	336	0	0
Montipora_capitata_HIv3___RNAseq.g4696.t1	678	579	1	1.52835
Montipora_capitata_HIv3___RNAseq.g31392.t1	528	429	0	0
Montipora_capitata_HIv3___TS.g23185.t1	1119	1020	16	13.881
Montipora_capitata_HIv3___TS.g31891.t1	471	372	0	0
Montipora_capitata_HIv3___RNAseq.g33510.t1	468	369	0	0
Montipora_capitata_HIv3___RNAseq.g12425.t1	843	744	0	0
Montipora_capitata_HIv3___RNAseq.g14166.t1	1533	1434	0	0
Montipora_capitata_HIv3___RNAseq.g31093.t1	525	426	0	0
Montipora_capitata_HIv3___RNAseq.g25488.t1	309	210	0	0
Montipora_capitata_HIv3___TS.g13125.t1	288	189	0	0
Montipora_capitata_HIv3___RNAseq.g45067.t1	3717	3618	35	8.56054
Montipora_capitata_HIv3___RNAseq.g20977.t1	1938	1839	0	0
Montipora_capitata_HIv3___RNAseq.g434.t1	276	177	0	0
Montipora_capitata_HIv3___RNAseq.g9745.t1	1257	1158	0	0
Montipora_capitata_HIv3___RNAseq.g15081.t1	1344	1245	175	124.386
Montipora_capitata_HIv3___RNAseq.g18563.t1	8352	8253	5	0.536117
Montipora_capitata_HIv3___RNAseq.g22042.t1	306	207	0	0
Montipora_capitata_HIv3___RNAseq.g7253.t1	705	606	0	0
Montipora_capitata_HIv3___RNAseq.g16619.t1	948	849	0	0
Montipora_capitata_HIv3___RNAseq.g41637.t1	927	828	41.0331	43.8536
Montipora_capitata_HIv3___RNAseq.4417_t	858	759	0	0
Montipora_capitata_HIv3___RNAseq.g21077.t2	2361	2262	3.59579	1.4067
Montipora_capitata_HIv3___RNAseq.g25875.t1	342	243	0	0
Montipora_capitata_HIv3___RNAseq.g27361.t1	354	255	0	0
Montipora_capitata_HIv3___RNAseq.g43448.t1	1242	1143	0	0
Montipora_capitata_HIv3___RNAseq.g39900.t1	1365	1266	5	3.49492
Montipora_capitata_HIv3___RNAseq.g25518.t1	261	162	0	0
Montipora_capitata_HIv3___RNAseq.g31203.t1	1266	1167	0	0
Montipora_capitata_HIv3___TS.g43108.t1	597	498	0	0
Montipora_capitata_HIv3___RNAseq.g33143.t2	1254	1155	1	0.76616
Montipora_capitata_HIv3___RNAseq.g12815.t1	441	342	1	2.58747
Montipora_capitata_HIv3___RNAseq.g41069.t1	234	135	0	0
Montipora_capitata_HIv3___RNAseq.g17611.t1	312	213	0	0
Montipora_capitata_HIv3___TS.g40614.t1b	2931	2832	0	0
Montipora_capitata_HIv3___TS.g40614.t1a	1209	1110	0	0
Montipora_capitata_HIv3___TS.g22013.t1	228	129	0	0
Montipora_capitata_HIv3___RNAseq.g34399.t1	264	165	0	0
Montipora_capitata_HIv3___RNAseq.g32547.t1	264	165	0	0
Montipora_capitata_HIv3___RNAseq.g20637.t1	1302	1203	0	0
Montipora_capitata_HIv3___RNAseq.g37259.t1	681	582	0	0
Montipora_capitata_HIv3___TS.g26668.t3	2349	2250	28	11.0123
Montipora_capitata_HIv3___TS.g25495.t1	1068	969	0	0
Montipora_capitata_HIv3___RNAseq.g43579.t1	207	108	0	0
Montipora_capitata_HIv3___TS.g48401.t1	13008	12909	25	1.71376
Montipora_capitata_HIv3___RNAseq.g21536.t1	777	678	1	1.30518
Montipora_capitata_HIv3___RNAseq.g7647.t1	471	372	0	0
Montipora_capitata_HIv3___RNAseq.g16678.t1	396	297	0	0
Montipora_capitata_HIv3___RNAseq.g14272.t1	1083	984	0	0
Montipora_capitata_HIv3___RNAseq.g36730.t1	867	768	0	0
Montipora_capitata_HIv3___RNAseq.g43702.t1	1377	1278	0	0
Montipora_capitata_HIv3___TS.g40966.t1	747	648	0	0
Montipora_capitata_HIv3___RNAseq.g41816.t1	1794	1695	2	1.04415
Montipora_capitata_HIv3___TS.g17701.t1a	744	645	0	0
Montipora_capitata_HIv3___RNAseq.g46163.t1	459	360	7	17.2067
Montipora_capitata_HIv3___RNAseq.g24161.t1	2163	2064	4	1.71495
Montipora_capitata_HIv3___RNAseq.g34001.t1	2151	2052	0	0
Montipora_capitata_HIv3___TS.g27603.t1	717	618	0	0
Montipora_capitata_HIv3___RNAseq.g17668.t1	357	258	0	0
Montipora_capitata_HIv3___RNAseq.g40802.t1	2148	2049	0	0
Montipora_capitata_HIv3___RNAseq.g9812.t1	1437	1338	0	0
Montipora_capitata_HIv3___RNAseq.g11244.t1	750	651	3	4.07795
Montipora_capitata_HIv3___RNAseq.g1587.t1	453	354	0	0
Montipora_capitata_HIv3___RNAseq.g11023.t1	435	336	0	0
Montipora_capitata_HIv3___TS.g10300.t1	1698	1599	2.49108	1.37861
Montipora_capitata_HIv3___TS.g11210.t1	1470	1371	21	13.5545
Montipora_capitata_HIv3___RNAseq.g13591.t1	357	258	12.8165	43.9594
Montipora_capitata_HIv3___RNAseq.g35925.t1	402	303	1	2.92051
Montipora_capitata_HIv3___RNAseq.g25787.t1	810	711	3	3.73382
Montipora_capitata_HIv3___RNAseq.g42617.t1	1152	1053	3	2.52112
Montipora_capitata_HIv3___RNAseq.g40850.t1	351	252	291	1021.87
Montipora_capitata_HIv3___TS.g28019.t1	2112	2013	17	7.4732
Montipora_capitata_HIv3___RNAseq.g39731.t1	663	564	3	4.70699
Montipora_capitata_HIv3___RNAseq.g21075.t1	420	321	2	5.51349
Montipora_capitata_HIv3___RNAseq.g27363.t1	384	285	0	0
Montipora_capitata_HIv3___RNAseq.g19553.t1	1356	1257	0	0
Montipora_capitata_HIv3___RNAseq.g16539.t1	702	603	0	0
Montipora_capitata_HIv3___RNAseq.g29592.t1	18597	18498	356	17.0305
Montipora_capitata_HIv3___TS.g45300.t1	1683	1584	0	0
Montipora_capitata_HIv3___RNAseq.g5495.t1	390	291	0	0
Montipora_capitata_HIv3___RNAseq.g19454.t1	282	183	1	4.8356
Montipora_capitata_HIv3___RNAseq.g6774.t1	3945	3846	140	32.2122
Montipora_capitata_HIv3___RNAseq.g26734.t1	2328	2229	0	0
Montipora_capitata_HIv3___TS.g7568.t2	294	195	0	0
Montipora_capitata_HIv3___TS.g26649.t1	1662	1563	15	8.49246
Montipora_capitata_HIv3___RNAseq.g25600.t1	2241	2142	1	0.413125
Montipora_capitata_HIv3___RNAseq.g33758.t1	7062	6963	10	1.27088
Montipora_capitata_HIv3___TS.g18623.t1	279	180	0	0
Montipora_capitata_HIv3___TS.g36561.t1	777	678	0	0
Montipora_capitata_HIv3___RNAseq.g3078.t1	627	528	3	5.02792
Montipora_capitata_HIv3___TS.g26975.t1	1236	1137	0	0
Montipora_capitata_HIv3___RNAseq.g30381.t1	1233	1134	0	0
Montipora_capitata_HIv3___TS.g45161.t1	1125	1026	0	0
Montipora_capitata_HIv3___RNAseq.g33461.t1	312	213	3	12.4636
Montipora_capitata_HIv3___RNAseq.g35228.t1	204	105	8	67.4221
Montipora_capitata_HIv3___RNAseq.g50577.t1	639	540	2.69379	4.4144
Montipora_capitata_HIv3___RNAseq.g25602.t1	294	195	0	0
Montipora_capitata_HIv3___RNAseq.g19349.t1	621	522	47	79.6762
Montipora_capitata_HIv3___RNAseq.g30844.t1	834	735	0	0
Montipora_capitata_HIv3___RNAseq.g19966.t1	489	390	0	0
Montipora_capitata_HIv3___RNAseq.g46161.t1	1167	1068	21	17.4
Montipora_capitata_HIv3___TS.g27540.t1	1821	1722	4	2.05555
Montipora_capitata_HIv3___TS.g30585.t1	1128	1029	0	0
Montipora_capitata_HIv3___RNAseq.g6776.t2	4506	4407	94	18.875
Montipora_capitata_HIv3___TS.g1957.t1	897	798	0	0
Montipora_capitata_HIv3___RNAseq.g24956.t1	735	636	14	19.4793
Montipora_capitata_HIv3___RNAseq.g9023.t1	1275	1176	1413.83	1063.88
Montipora_capitata_HIv3___RNAseq.g2823.t1	711	612	76	109.891
Montipora_capitata_HIv3___RNAseq.g2626.t1	372	273	0	0
Montipora_capitata_HIv3___RNAseq.g15699.t1	4077	3978	0	0
Montipora_capitata_HIv3___TS.g21561.t1	990	891	0	0
Montipora_capitata_HIv3___RNAseq.g876.t1	807	708	0	0
Montipora_capitata_HIv3___RNAseq.g42553.t1	426	327	2	5.41232
Montipora_capitata_HIv3___RNAseq.g30368.t1	414	315	0	0
Montipora_capitata_HIv3___RNAseq.g50080.t1	528	429	9	18.5646
Montipora_capitata_HIv3___TS.g33233.t1a	2211	2112	0	0
Montipora_capitata_HIv3___TS.g33233.t1b	1215	1116	0	0
Montipora_capitata_HIv3___TS.g31001.t1	1056	957	0	0
Montipora_capitata_HIv3___RNAseq.g39733.t1	537	438	0	0
Montipora_capitata_HIv3___RNAseq.g20269.t1	345	246	0	0
Montipora_capitata_HIv3___TS.g26831.t1b	417	318	0	0
Montipora_capitata_HIv3___TS.g8264.t1	765	666	0	0
Montipora_capitata_HIv3___RNAseq.g15339.t1	399	300	0	0
Montipora_capitata_HIv3___RNAseq.g9747.t1	624	525	0	0
Montipora_capitata_HIv3___RNAseq.g13667.t1	993	894	0	0
Montipora_capitata_HIv3___RNAseq.g18573.t1	2049	1950	1	0.453802
Montipora_capitata_HIv3___RNAseq.g42551.t1	1032	933	0	0
Montipora_capitata_HIv3___RNAseq.g8079.t1	1674	1575	1.22619	0.688937
Montipora_capitata_HIv3___RNAseq.g36713.t1	381	282	0	0
Montipora_capitata_HIv3___RNAseq.g31951.t1	876	777	0	0
Montipora_capitata_HIv3___RNAseq.g1997.t1	486	387	0	0
Montipora_capitata_HIv3___TS.g47622.t1	2790	2691	19	6.248
Montipora_capitata_HIv3___RNAseq.g2624.t1	459	360	0	0
Montipora_capitata_HIv3___RNAseq.g34610.t2b	1755	1656	11	5.87806
Montipora_capitata_HIv3___RNAseq.g34610.t2a	1362	1263	52	36.4335
Montipora_capitata_HIv3___RNAseq.g33811.t1a	1074	975	0	0
Montipora_capitata_HIv3___RNAseq.g16661.t1	687	588	0	0
Montipora_capitata_HIv3___RNAseq.g33811.t1b	423	324	1	2.73122
Montipora_capitata_HIv3___RNAseq.g27261.t1	366	267	4.63687	15.3679
Montipora_capitata_HIv3___RNAseq.g29251.t1	1086	987	0	0
Montipora_capitata_HIv3___TS.g49697.t1	1122	1023	0	0
Montipora_capitata_HIv3___RNAseq.g34651.t1	2112	2013	0	0
Montipora_capitata_HIv3___RNAseq.g7483.t1	1041	942	237	222.638
Montipora_capitata_HIv3___TS.g47812.t1	2559	2460	62	22.3027
Montipora_capitata_HIv3___RNAseq.16356_t	1566	1467	0	0
Montipora_capitata_HIv3___RNAseq.g13593.t1	978	879	9	9.06056
Montipora_capitata_HIv3___RNAseq.g41792.t1	507	408	0	0
Montipora_capitata_HIv3___RNAseq.g48581.t1	372	273	0	0
Montipora_capitata_HIv3___RNAseq.g16755.t1b	552	453	0	0
Montipora_capitata_HIv3___RNAseq.g49311.t1	771	672	0	0
Montipora_capitata_HIv3___RNAseq.g31540.t1	792	693	1	1.27693
Montipora_capitata_HIv3___RNAseq.g24954.t1	579	480	2	3.68714
Montipora_capitata_HIv3___TS.g24662.t1	534	435	0	0
Montipora_capitata_HIv3___RNAseq.g34874.t1	426	327	0	0
Montipora_capitata_HIv3___RNAseq.g1585.t1	732	633	0	0
Montipora_capitata_HIv3___RNAseq.g29415.t1	846	747	0	0
Montipora_capitata_HIv3___TS.g15609.t1	756	657	0	0
Montipora_capitata_HIv3___RNAseq.g1021.t1	6852	6753	677	88.7142
Montipora_capitata_HIv3___TS.g37051.t2	1536	1437	1	0.615807
Montipora_capitata_HIv3___TS.g12628.t1	249	150	0	0
Montipora_capitata_HIv3___RNAseq.g16916.t1	360	261	0	0
Montipora_capitata_HIv3___RNAseq.g39752.t1	1017	918	0	0
Montipora_capitata_HIv3___RNAseq.g49313.t1	696	597	1	1.48227
Montipora_capitata_HIv3___TS.g40008.t1	1839	1740	10	5.08572
Montipora_capitata_HIv3___RNAseq.g29050.t1	876	777	5	5.69443
Montipora_capitata_HIv3___RNAseq.g5539.t1	11388	11289	1170	91.7132
Montipora_capitata_HIv3___RNAseq.g20827.t1	438	339	0	0
Montipora_capitata_HIv3___RNAseq.g29417.t1	2316	2217	0	0
Montipora_capitata_HIv3___RNAseq.g46108.t1b	2001	1902	20	9.3051
Montipora_capitata_HIv3___RNAseq.g46108.t1a	381	282	0	0
Montipora_capitata_HIv3___RNAseq.g33994.t1	552	453	0	0
Montipora_capitata_HIv3___RNAseq.g47451.t1	504	405	0	0
Montipora_capitata_HIv3___RNAseq.g28628.t1	1710	1611	2	1.09859
Montipora_capitata_HIv3___RNAseq.g13665.t1	414	315	0	0
Montipora_capitata_HIv3___RNAseq.g43814.t1	456	357	0	0
Montipora_capitata_HIv3___RNAseq.g6642.t1	1365	1266	105	73.3934
Montipora_capitata_HIv3___TS.g17100.t1	771	672	0	0
Montipora_capitata_HIv3___RNAseq.g50575.t1	144	45.0002	0	0
Montipora_capitata_HIv3___RNAseq.g23113.t1	396	297	0	0
Montipora_capitata_HIv3___RNAseq.g35309.t1	258	159	1	5.5655
Montipora_capitata_HIv3___RNAseq.g30846.t1	381	282	0	0
Montipora_capitata_HIv3___RNAseq.g45729.t1	1710	1611	0	0
Montipora_capitata_HIv3___RNAseq.g36083.t1	726	627	0	0
Montipora_capitata_HIv3___RNAseq.g20511.t1	990	891	25	24.8293
Montipora_capitata_HIv3___RNAseq.g22076.t1	513	414	0	0
Montipora_capitata_HIv3___RNAseq.g31358.t1	810	711	0	0
Montipora_capitata_HIv3___TS.g33241.t1	1083	984	3.17846	2.8584
Montipora_capitata_HIv3___RNAseq.g24864.t1	1095	996	1	0.888469
Montipora_capitata_HIv3___RNAseq.g8249.t1	807	708	19.1283	23.908
Montipora_capitata_HIv3___RNAseq.g16254.t1	2157	2058	0	0
Montipora_capitata_HIv3___TS.g23827.t1	1212	1113	0	0
Montipora_capitata_HIv3___RNAseq.g38624.t1	855	756	0	0
Montipora_capitata_HIv3___RNAseq.g42465.t1	573	474	0	0
Montipora_capitata_HIv3___RNAseq.g21510.t1	429	330	0	0
Montipora_capitata_HIv3___RNAseq.g811.t1	822	723	0	0
Montipora_capitata_HIv3___TS.g32377.t1	6738	6639	215.971	28.7868
Montipora_capitata_HIv3___RNAseq.g3605.t1	957	858	0	0
Montipora_capitata_HIv3___RNAseq.g8202.t1	474	375	0	0
Montipora_capitata_HIv3___TS.g7322.t1	1806	1707	4	2.07361
Montipora_capitata_HIv3___RNAseq.g26779.t1	1557	1458	1	0.606937
